imgId,file,origResolution,infiPredPerson,infiProbPerson,gtPerson,infiCorrect,infiType,yoloModel,latencyMs,prepMs,totalMs,deadlineMiss,stateName,snapshotCpu,snapshotTemp,snapshotFreqs,preprocessMode
447465,000000447465.jpg,640x426,1,0.812979,1,1,TP,yolov8l_bsz4.ms,114.00,117.25,0,231.25,0,Idle,5.09,40.00,,fused
508730,000000508730.jpg,640x478,1,0.812909,1,1,TP,yolov8l_bsz4.ms,114.00,117.25,0,231.25,0,Idle,5.09,40.00,,fused
78823,000000078823.jpg,640x480,1,0.812756,0,0,FP,yolov8l_bsz4.ms,114.00,117.25,0,231.25,0,Idle,5.09,40.00,,fused
143068,000000143068.jpg,640x213,1,0.812600,1,1,TP,yolov8l_bsz4.ms,114.00,99.75,0,213.75,0,Idle,5.09,40.00,,fused
580757,000000580757.jpg,640x425,1,0.812593,0,0,FP,yolov8l_bsz4.ms,114.00,99.75,0,213.75,0,Idle,5.09,40.00,,fused
25228,000000025228.jpg,640x436,1,0.812426,1,1,TP,yolov8l_bsz4.ms,114.00,99.75,0,213.75,0,Idle,5.09,40.00,,fused
473237,000000473237.jpg,640x426,1,0.812179,1,1,TP,yolov8l_bsz4.ms,114.00,99.75,0,213.75,0,Idle,5.09,40.00,,fused
206487,000000206487.jpg,640x480,1,0.812053,1,1,TP,yolov8l_bsz4.ms,115.25,131.50,0,246.75,0,Idle,4.70,40.00,,fused
545594,000000545594.jpg,640x512,1,0.811973,1,1,TP,yolov8l_bsz4.ms,115.25,131.50,0,246.75,0,Idle,4.70,40.00,,fused
191013,000000191013.jpg,474x640,1,0.811354,1,1,TP,yolov8l_bsz4.ms,115.25,131.50,0,246.75,0,Idle,4.70,40.00,,fused
134322,000000134322.jpg,640x480,1,0.811254,1,1,TP,yolov8l_bsz4.ms,115.25,131.50,0,246.75,0,Idle,4.70,40.00,,fused
191761,000000191761.jpg,500x375,1,0.811028,0,0,FP,yolov8l_bsz4.ms,111.50,118.00,0,229.50,0,Idle,4.91,40.00,,fused
81766,000000081766.jpg,640x480,1,0.810666,0,0,FP,yolov8l_bsz4.ms,111.50,118.00,0,229.50,0,Idle,4.91,40.00,,fused
154087,000000154087.jpg,640x480,1,0.810638,1,1,TP,yolov8l_bsz4.ms,111.50,118.00,0,229.50,0,Idle,4.91,40.00,,fused
272364,000000272364.jpg,428x640,1,0.810419,0,0,FP,yolov8l_bsz4.ms,111.50,118.00,0,229.50,0,Idle,4.91,40.00,,fused
308793,000000308793.jpg,640x480,1,0.809626,1,1,TP,yolov8l_bsz4.ms,147.00,117.25,0,264.25,0,Idle,4.95,40.00,,fused
457078,000000457078.jpg,640x480,1,0.809626,1,1,TP,yolov8l_bsz4.ms,147.00,117.25,0,264.25,0,Idle,4.95,40.00,,fused
558854,000000558854.jpg,500x375,1,0.809358,1,1,TP,yolov8l_bsz4.ms,147.00,117.25,0,264.25,0,Idle,4.95,40.00,,fused
176799,000000176799.jpg,640x426,1,0.809224,1,1,TP,yolov8l_bsz4.ms,147.00,117.25,0,264.25,0,Idle,4.95,40.00,,fused
434230,000000434230.jpg,500x313,1,0.808134,1,1,TP,yolov8l_bsz4.ms,171.00,111.25,0,282.25,1,Idle,4.88,40.00,,fused
62355,000000062355.jpg,640x428,1,0.807934,1,1,TP,yolov8l_bsz4.ms,171.00,111.25,0,282.25,1,Idle,4.88,40.00,,fused
475387,000000475387.jpg,640x431,1,0.807710,1,1,TP,yolov8l_bsz4.ms,171.00,111.25,0,282.25,1,Idle,4.88,40.00,,fused
420230,000000420230.jpg,427x640,1,0.807412,0,0,FP,yolov8l_bsz4.ms,171.00,111.25,0,282.25,1,Idle,4.88,40.00,,fused
297085,000000297085.jpg,500x375,1,0.807187,0,0,FP,yolov8l_bsz4.ms,166.25,130.00,0,296.25,1,Idle,4.80,40.00,,fused
263594,000000263594.jpg,500x381,1,0.807044,0,0,FP,yolov8l_bsz4.ms,166.25,130.00,0,296.25,1,Idle,4.80,40.00,,fused
210394,000000210394.jpg,640x480,1,0.806113,1,1,TP,yolov8l_bsz4.ms,166.25,130.00,0,296.25,1,Idle,4.80,40.00,,fused
229948,000000229948.jpg,640x428,1,0.805850,1,1,TP,yolov8l_bsz4.ms,166.25,130.00,0,296.25,1,Idle,4.80,40.00,,fused
182805,000000182805.jpg,640x360,1,0.805768,1,1,TP,yolov8l_bsz4.ms,169.25,92.00,0,261.25,1,Idle,4.71,40.00,,fused
452784,000000452784.jpg,480x640,1,0.805760,1,1,TP,yolov8l_bsz4.ms,169.25,92.00,0,261.25,1,Idle,4.71,40.00,,fused
491130,000000491130.jpg,443x640,1,0.805750,1,1,TP,yolov8l_bsz4.ms,169.25,92.00,0,261.25,1,Idle,4.71,40.00,,fused
485237,000000485237.jpg,640x174,1,0.805155,0,0,FP,yolov8l_bsz4.ms,169.25,92.00,0,261.25,1,Idle,4.71,40.00,,fused
570834,000000570834.jpg,640x480,1,0.804731,1,1,TP,yolov8l_bsz4.ms,166.25,118.75,0,285.00,1,Idle,4.58,40.00,,fused
17627,000000017627.jpg,640x480,1,0.804682,1,1,TP,yolov8l_bsz4.ms,166.25,118.75,0,285.00,1,Idle,4.58,40.00,,fused
69138,000000069138.jpg,371x640,1,0.804341,0,0,FP,yolov8l_bsz4.ms,166.25,118.75,0,285.00,1,Idle,4.58,40.00,,fused
274219,000000274219.jpg,464x640,1,0.804273,1,1,TP,yolov8l_bsz4.ms,166.25,118.75,0,285.00,1,Idle,4.58,40.00,,fused
259571,000000259571.jpg,500x281,1,0.803993,1,1,TP,yolov8l_bsz4.ms,163.00,121.75,0,284.75,1,Idle,0.16,40.00,,fused
435299,000000435299.jpg,640x480,1,0.803979,0,0,FP,yolov8l_bsz4.ms,163.00,121.75,0,284.75,1,Idle,0.16,40.00,,fused
311190,000000311190.jpg,375x500,1,0.803827,1,1,TP,yolov8l_bsz4.ms,163.00,121.75,0,284.75,1,Idle,0.16,40.00,,fused
71877,000000071877.jpg,428x640,1,0.803076,1,1,TP,yolov8l_bsz4.ms,163.00,121.75,0,284.75,1,Idle,0.16,40.00,,fused
159791,000000159791.jpg,500x375,1,0.802917,1,1,TP,yolov8l_bsz4.ms,168.50,112.75,0,281.25,1,Idle,3.81,40.00,,fused
74058,000000074058.jpg,640x427,1,0.802851,1,1,TP,yolov8l_bsz4.ms,168.50,112.75,0,281.25,1,Idle,3.81,40.00,,fused
292488,000000292488.jpg,640x426,1,0.802655,1,1,TP,yolov8l_bsz4.ms,168.50,112.75,0,281.25,1,Idle,3.81,40.00,,fused
148508,000000148508.jpg,640x425,1,0.802511,1,1,TP,yolov8l_bsz4.ms,168.50,112.75,0,281.25,1,Idle,3.81,40.00,,fused
563653,000000563653.jpg,640x431,1,0.802508,1,1,TP,yolov8l_bsz4.ms,165.00,114.50,0,279.50,1,Idle,4.05,40.00,,fused
446206,000000446206.jpg,640x385,1,0.802492,1,1,TP,yolov8l_bsz4.ms,165.00,114.50,0,279.50,1,Idle,4.05,40.00,,fused
100274,000000100274.jpg,640x427,1,0.801749,0,0,FP,yolov8l_bsz4.ms,165.00,114.50,0,279.50,1,Idle,4.05,40.00,,fused
142585,000000142585.jpg,375x500,1,0.801630,1,1,TP,yolov8l_bsz4.ms,165.00,114.50,0,279.50,1,Idle,4.05,40.00,,fused
111179,000000111179.jpg,480x640,1,0.801414,0,0,FP,yolov8l_bsz4.ms,160.75,114.00,0,274.75,1,Idle,4.18,40.00,,fused
2006,000000002006.jpg,640x480,1,0.801300,1,1,TP,yolov8l_bsz4.ms,160.75,114.00,0,274.75,1,Idle,4.18,40.00,,fused
67896,000000067896.jpg,640x480,1,0.800006,0,0,FP,yolov8l_bsz4.ms,160.75,114.00,0,274.75,1,Idle,4.18,40.00,,fused
196442,000000196442.jpg,640x427,1,0.799903,1,1,TP,yolov8l_bsz4.ms,160.75,114.00,0,274.75,1,Idle,4.18,40.00,,fused
274708,000000274708.jpg,612x612,1,0.799548,1,1,TP,yolov8l_bsz4.ms,159.00,133.00,0,292.00,1,Idle,4.13,40.00,,fused
278749,000000278749.jpg,500x333,1,0.798953,1,1,TP,yolov8l_bsz4.ms,159.00,133.00,0,292.00,1,Idle,4.13,40.00,,fused
316054,000000316054.jpg,640x438,1,0.798907,1,1,TP,yolov8l_bsz4.ms,159.00,133.00,0,292.00,1,Idle,4.13,40.00,,fused
466602,000000466602.jpg,480x640,1,0.798696,1,1,TP,yolov8l_bsz4.ms,159.00,133.00,0,292.00,1,Idle,4.13,40.00,,fused
174018,000000174018.jpg,500x351,1,0.798571,0,0,FP,yolov8l_bsz4.ms,163.75,118.75,0,282.50,1,Idle,4.20,40.00,,fused
15597,000000015597.jpg,433x640,1,0.798570,1,1,TP,yolov8l_bsz4.ms,163.75,118.75,0,282.50,1,Idle,4.20,40.00,,fused
336053,000000336053.jpg,640x480,1,0.797857,1,1,TP,yolov8l_bsz4.ms,163.75,118.75,0,282.50,1,Idle,4.20,40.00,,fused
456143,000000456143.jpg,640x361,1,0.797766,0,0,FP,yolov8l_bsz4.ms,163.75,118.75,0,282.50,1,Idle,4.20,40.00,,fused
411817,000000411817.jpg,640x480,1,0.797675,1,1,TP,yolov8l_bsz4.ms,164.00,112.75,0,276.75,1,Idle,4.24,40.00,,fused
36494,000000036494.jpg,640x434,1,0.797388,1,1,TP,yolov8l_bsz4.ms,164.00,112.75,0,276.75,1,Idle,4.24,40.00,,fused
291490,000000291490.jpg,640x393,1,0.797108,0,0,FP,yolov8l_bsz4.ms,164.00,112.75,0,276.75,1,Idle,4.24,40.00,,fused
549136,000000549136.jpg,640x434,1,0.796841,0,0,FP,yolov8l_bsz4.ms,164.00,112.75,0,276.75,1,Idle,4.24,40.00,,fused
482735,000000482735.jpg,640x427,1,0.795952,1,1,TP,yolov8l_bsz4.ms,164.25,122.25,0,286.50,1,Idle,4.18,40.00,,fused
357501,000000357501.jpg,640x480,1,0.795891,0,0,FP,yolov8l_bsz4.ms,164.25,122.25,0,286.50,1,Idle,4.18,40.00,,fused
383337,000000383337.jpg,640x480,1,0.795799,1,1,TP,yolov8l_bsz4.ms,164.25,122.25,0,286.50,1,Idle,4.18,40.00,,fused
64523,000000064523.jpg,640x444,1,0.795625,1,1,TP,yolov8l_bsz4.ms,164.25,122.25,0,286.50,1,Idle,4.18,40.00,,fused
555597,000000555597.jpg,640x517,1,0.795358,1,1,TP,yolov8l_bsz4.ms,160.00,117.00,0,277.00,1,Idle,4.23,40.00,,fused
155443,000000155443.jpg,640x423,1,0.795315,0,0,FP,yolov8l_bsz4.ms,160.00,117.00,0,277.00,1,Idle,4.23,40.00,,fused
377393,000000377393.jpg,640x480,1,0.795303,1,1,TP,yolov8l_bsz4.ms,160.00,117.00,0,277.00,1,Idle,4.23,40.00,,fused
85682,000000085682.jpg,640x427,1,0.793447,1,1,TP,yolov8l_bsz4.ms,160.00,117.00,0,277.00,1,Idle,4.23,40.00,,fused
481480,000000481480.jpg,640x444,1,0.793376,1,1,TP,yolov8l_bsz4.ms,156.25,124.25,0,280.50,1,Idle,1.50,40.00,,fused
81394,000000081394.jpg,640x480,1,0.793349,1,1,TP,yolov8l_bsz4.ms,156.25,124.25,0,280.50,1,Idle,1.50,40.00,,fused
28993,000000028993.jpg,612x612,1,0.792637,1,1,TP,yolov8l_bsz4.ms,156.25,124.25,0,280.50,1,Idle,1.50,40.00,,fused
258883,000000258883.jpg,426x640,1,0.792577,1,1,TP,yolov8l_bsz4.ms,156.25,124.25,0,280.50,1,Idle,1.50,40.00,,fused
133233,000000133233.jpg,640x361,1,0.792108,0,0,FP,yolov8l_bsz4.ms,157.25,113.25,0,270.50,1,Idle,3.19,40.00,,fused
185950,000000185950.jpg,337x500,1,0.791824,1,1,TP,yolov8l_bsz4.ms,157.25,113.25,0,270.50,1,Idle,3.19,40.00,,fused
98287,000000098287.jpg,415x640,1,0.791636,1,1,TP,yolov8l_bsz4.ms,157.25,113.25,0,270.50,1,Idle,3.19,40.00,,fused
10707,000000010707.jpg,640x480,1,0.791610,1,1,TP,yolov8l_bsz4.ms,157.25,113.25,0,270.50,1,Idle,3.19,40.00,,fused
349152,000000349152.jpg,480x640,1,0.791513,0,0,FP,yolov8l_bsz4.ms,159.50,119.50,0,279.00,1,Idle,3.73,40.00,,fused
66706,000000066706.jpg,612x612,1,0.791450,1,1,TP,yolov8l_bsz4.ms,159.50,119.50,0,279.00,1,Idle,3.73,40.00,,fused
393093,000000393093.jpg,640x424,1,0.791346,1,1,TP,yolov8l_bsz4.ms,159.50,119.50,0,279.00,1,Idle,3.73,40.00,,fused
157124,000000157124.jpg,640x424,1,0.791227,0,0,FP,yolov8l_bsz4.ms,159.50,119.50,0,279.00,1,Idle,3.73,40.00,,fused
256941,000000256941.jpg,332x500,1,0.790495,0,0,FP,yolov8l_bsz4.ms,161.50,105.25,0,266.75,1,Idle,3.91,40.00,,fused
100489,000000100489.jpg,479x640,1,0.790409,0,0,FP,yolov8l_bsz4.ms,161.50,105.25,0,266.75,1,Idle,3.91,40.00,,fused
442822,000000442822.jpg,640x427,1,0.790181,0,0,FP,yolov8l_bsz4.ms,161.50,105.25,0,266.75,1,Idle,3.91,40.00,,fused
433915,000000433915.jpg,640x480,1,0.790104,1,1,TP,yolov8l_bsz4.ms,161.50,105.25,0,266.75,1,Idle,3.91,40.00,,fused
425226,000000425226.jpg,480x640,1,0.790063,1,1,TP,yolov8l_bsz4.ms,162.50,122.25,0,284.75,1,Idle,3.92,40.00,,fused
158945,000000158945.jpg,478x640,1,0.788170,1,1,TP,yolov8l_bsz4.ms,162.50,122.25,0,284.75,1,Idle,3.92,40.00,,fused
175443,000000175443.jpg,480x640,1,0.788045,0,0,FP,yolov8l_bsz4.ms,162.50,122.25,0,284.75,1,Idle,3.92,40.00,,fused
396518,000000396518.jpg,500x375,1,0.787889,1,1,TP,yolov8l_bsz4.ms,162.50,122.25,0,284.75,1,Idle,3.92,40.00,,fused
48504,000000048504.jpg,640x427,1,0.787624,1,1,TP,yolov8l_bsz4.ms,161.75,117.00,0,278.75,1,Idle,4.03,40.00,,fused
543043,000000543043.jpg,640x480,1,0.787419,0,0,FP,yolov8l_bsz4.ms,161.75,117.00,0,278.75,1,Idle,4.03,40.00,,fused
176037,000000176037.jpg,640x431,1,0.787307,1,1,TP,yolov8l_bsz4.ms,161.75,117.00,0,278.75,1,Idle,4.03,40.00,,fused
175438,000000175438.jpg,640x468,1,0.787167,0,0,FP,yolov8l_bsz4.ms,161.75,117.00,0,278.75,1,Idle,4.03,40.00,,fused
201148,000000201148.jpg,640x359,1,0.786834,1,1,TP,yolov8l_bsz4.ms,158.25,111.25,0,269.50,1,Idle,4.12,40.00,,fused
85376,000000085376.jpg,480x640,1,0.786339,1,1,TP,yolov8l_bsz4.ms,158.25,111.25,0,269.50,1,Idle,4.12,40.00,,fused
377368,000000377368.jpg,640x481,1,0.786166,1,1,TP,yolov8l_bsz4.ms,158.25,111.25,0,269.50,1,Idle,4.12,40.00,,fused
17031,000000017031.jpg,500x334,1,0.785204,0,0,FP,yolov8l_bsz4.ms,158.25,111.25,0,269.50,1,Idle,4.12,40.00,,fused
455555,000000455555.jpg,640x550,1,0.783395,1,1,TP,yolov8l_bsz4.ms,160.25,109.25,0,269.50,1,Idle,4.11,40.00,,fused
469828,000000469828.jpg,640x480,1,0.783136,1,1,TP,yolov8l_bsz4.ms,160.25,109.25,0,269.50,1,Idle,4.11,40.00,,fused
220764,000000220764.jpg,640x427,1,0.782399,1,1,TP,yolov8l_bsz4.ms,160.25,109.25,0,269.50,1,Idle,4.11,40.00,,fused
67315,000000067315.jpg,640x427,1,0.782191,1,1,TP,yolov8l_bsz4.ms,160.25,109.25,0,269.50,1,Idle,4.11,40.00,,fused
242287,000000242287.jpg,426x640,1,0.782162,0,0,FP,yolov8l_bsz4.ms,163.25,114.25,0,277.50,1,Idle,4.12,40.00,,fused
512564,000000512564.jpg,640x424,1,0.782093,1,1,TP,yolov8l_bsz4.ms,163.25,114.25,0,277.50,1,Idle,4.12,40.00,,fused
292997,000000292997.jpg,640x480,1,0.782088,1,1,TP,yolov8l_bsz4.ms,163.25,114.25,0,277.50,1,Idle,4.12,40.00,,fused
377723,000000377723.jpg,640x427,1,0.781836,1,1,TP,yolov8l_bsz4.ms,163.25,114.25,0,277.50,1,Idle,4.12,40.00,,fused
226802,000000226802.jpg,640x360,1,0.780360,1,1,TP,yolov8l_bsz4.ms,163.75,109.50,0,273.25,1,Idle,4.10,40.00,,fused
570169,000000570169.jpg,423x640,1,0.779971,0,0,FP,yolov8l_bsz4.ms,163.75,109.50,0,273.25,1,Idle,4.10,40.00,,fused
410735,000000410735.jpg,640x512,1,0.779355,1,1,TP,yolov8l_bsz4.ms,163.75,109.50,0,273.25,1,Idle,4.10,40.00,,fused
161032,000000161032.jpg,640x480,1,0.778836,1,1,TP,yolov8l_bsz4.ms,163.75,109.50,0,273.25,1,Idle,4.10,40.00,,fused
489842,000000489842.jpg,640x566,1,0.777878,1,1,TP,yolov8l_bsz4.ms,156.50,133.50,0,290.00,1,Idle,4.08,40.00,,fused
42070,000000042070.jpg,640x512,1,0.777733,1,1,TP,yolov8l_bsz4.ms,156.50,133.50,0,290.00,1,Idle,4.08,40.00,,fused
476787,000000476787.jpg,640x480,1,0.777502,0,0,FP,yolov8l_bsz4.ms,156.50,133.50,0,290.00,1,Idle,4.08,40.00,,fused
265108,000000265108.jpg,427x640,1,0.777377,0,0,FP,yolov8l_bsz4.ms,156.50,133.50,0,290.00,1,Idle,4.08,40.00,,fused
72852,000000072852.jpg,424x640,1,0.776838,1,1,TP,yolov8l_bsz4.ms,162.25,120.25,0,282.50,1,Idle,4.18,40.00,,fused
315187,000000315187.jpg,640x448,1,0.776264,1,1,TP,yolov8l_bsz4.ms,162.25,120.25,0,282.50,1,Idle,4.18,40.00,,fused
255718,000000255718.jpg,480x640,1,0.775905,0,0,FP,yolov8l_bsz4.ms,162.25,120.25,0,282.50,1,Idle,4.18,40.00,,fused
85576,000000085576.jpg,500x400,1,0.775797,0,0,FP,yolov8l_bsz4.ms,162.25,120.25,0,282.50,1,Idle,4.18,40.00,,fused
415194,000000415194.jpg,640x480,1,0.774704,0,0,FP,yolov8l_bsz4.ms,162.50,108.25,0,270.75,1,Idle,4.31,40.00,,fused
579902,000000579902.jpg,556x640,1,0.774694,1,1,TP,yolov8l_bsz4.ms,162.50,108.25,0,270.75,1,Idle,4.31,40.00,,fused
23899,000000023899.jpg,640x425,1,0.774451,1,1,TP,yolov8l_bsz4.ms,162.50,108.25,0,270.75,1,Idle,4.31,40.00,,fused
293324,000000293324.jpg,640x406,1,0.774060,0,0,FP,yolov8l_bsz4.ms,162.50,108.25,0,270.75,1,Idle,4.31,40.00,,fused
1584,000000001584.jpg,612x612,1,0.773194,1,1,TP,yolov8l_bsz4.ms,158.00,126.75,0,284.75,1,Idle,4.25,40.00,,fused
214205,000000214205.jpg,640x439,1,0.772961,0,0,FP,yolov8l_bsz4.ms,158.00,126.75,0,284.75,1,Idle,4.25,40.00,,fused
455448,000000455448.jpg,478x640,1,0.772909,1,1,TP,yolov8l_bsz4.ms,158.00,126.75,0,284.75,1,Idle,4.25,40.00,,fused
44068,000000044068.jpg,480x640,1,0.772742,0,0,FP,yolov8l_bsz4.ms,158.00,126.75,0,284.75,1,Idle,4.25,40.00,,fused
219283,000000219283.jpg,500x500,1,0.771342,0,0,FP,yolov8l_bsz4.ms,160.50,138.25,0,298.75,1,Idle,4.28,40.00,,fused
524108,000000524108.jpg,640x400,1,0.770797,0,0,FP,yolov8l_bsz4.ms,160.50,138.25,0,298.75,1,Idle,4.28,40.00,,fused
149406,000000149406.jpg,640x638,1,0.770111,0,0,FP,yolov8l_bsz4.ms,160.50,138.25,0,298.75,1,Idle,4.28,40.00,,fused
575187,000000575187.jpg,500x375,1,0.768879,1,1,TP,yolov8l_bsz4.ms,160.50,138.25,0,298.75,1,Idle,4.28,40.00,,fused
218362,000000218362.jpg,640x426,1,0.768438,0,0,FP,yolov8l_bsz4.ms,158.25,114.00,0,272.25,1,Idle,4.35,40.00,,fused
361571,000000361571.jpg,640x425,1,0.768163,0,0,FP,yolov8l_bsz4.ms,158.25,114.00,0,272.25,1,Idle,4.35,40.00,,fused
514376,000000514376.jpg,640x480,1,0.768125,0,0,FP,yolov8l_bsz4.ms,158.25,114.00,0,272.25,1,Idle,4.35,40.00,,fused
220858,000000220858.jpg,500x367,1,0.767426,1,1,TP,yolov8l_bsz4.ms,158.25,114.00,0,272.25,1,Idle,4.35,40.00,,fused
474854,000000474854.jpg,424x640,1,0.766499,1,1,TP,yolov8l_bsz4.ms,160.75,111.75,0,272.50,1,Idle,4.30,40.00,,fused
2431,000000002431.jpg,457x640,1,0.766166,1,1,TP,yolov8l_bsz4.ms,160.75,111.75,0,272.50,1,Idle,4.30,40.00,,fused
182162,000000182162.jpg,640x425,1,0.766092,0,0,FP,yolov8l_bsz4.ms,160.75,111.75,0,272.50,1,Idle,4.30,40.00,,fused
410510,000000410510.jpg,640x445,1,0.765810,1,1,TP,yolov8l_bsz4.ms,160.75,111.75,0,272.50,1,Idle,4.30,40.00,,fused
17029,000000017029.jpg,640x640,1,0.765590,0,0,FP,yolov8l_bsz4.ms,160.75,129.75,0,290.50,1,Idle,1.15,40.00,,fused
554291,000000554291.jpg,640x428,1,0.765544,0,0,FP,yolov8l_bsz4.ms,160.75,129.75,0,290.50,1,Idle,1.15,40.00,,fused
420472,000000420472.jpg,640x373,1,0.763796,0,0,FP,yolov8l_bsz4.ms,160.75,129.75,0,290.50,1,Idle,1.15,40.00,,fused
153527,000000153527.jpg,500x375,1,0.763467,1,1,TP,yolov8l_bsz4.ms,160.75,129.75,0,290.50,1,Idle,1.15,40.00,,fused
562818,000000562818.jpg,640x480,1,0.763038,1,1,TP,yolov8l_bsz4.ms,158.25,105.50,0,263.75,1,Idle,3.65,40.00,,fused
548555,000000548555.jpg,640x426,1,0.762951,1,1,TP,yolov8l_bsz4.ms,158.25,105.50,0,263.75,1,Idle,3.65,40.00,,fused
192871,000000192871.jpg,640x427,1,0.761289,0,0,FP,yolov8l_bsz4.ms,158.25,105.50,0,263.75,1,Idle,3.65,40.00,,fused
204329,000000204329.jpg,425x640,1,0.761272,1,1,TP,yolov8l_bsz4.ms,158.25,105.50,0,263.75,1,Idle,3.65,40.00,,fused
369757,000000369757.jpg,640x480,1,0.760968,0,0,FP,yolov8l_bsz4.ms,164.75,100.00,0,264.75,1,Idle,3.71,40.00,,fused
355240,000000355240.jpg,640x360,1,0.760089,0,0,FP,yolov8l_bsz4.ms,164.75,100.00,0,264.75,1,Idle,3.71,40.00,,fused
580418,000000580418.jpg,640x428,1,0.759111,1,1,TP,yolov8l_bsz4.ms,164.75,100.00,0,264.75,1,Idle,3.71,40.00,,fused
279730,000000279730.jpg,500x333,1,0.759094,1,1,TP,yolov8l_bsz4.ms,164.75,100.00,0,264.75,1,Idle,3.71,40.00,,fused
101884,000000101884.jpg,640x426,1,0.758831,0,0,FP,yolov8l_bsz4.ms,160.75,116.25,0,277.00,1,Idle,3.92,40.00,,fused
262631,000000262631.jpg,480x640,1,0.758630,1,1,TP,yolov8l_bsz4.ms,160.75,116.25,0,277.00,1,Idle,3.92,40.00,,fused
181816,000000181816.jpg,640x480,1,0.758526,1,1,TP,yolov8l_bsz4.ms,160.75,116.25,0,277.00,1,Idle,3.92,40.00,,fused
106757,000000106757.jpg,426x640,1,0.757957,1,1,TP,yolov8l_bsz4.ms,160.75,116.25,0,277.00,1,Idle,3.92,40.00,,fused
535608,000000535608.jpg,500x376,1,0.757496,1,1,TP,yolov8l_bsz4.ms,162.25,114.00,0,276.25,1,Idle,3.99,40.00,,fused
108503,000000108503.jpg,640x427,1,0.756737,1,1,TP,yolov8l_bsz4.ms,162.25,114.00,0,276.25,1,Idle,3.99,40.00,,fused
379476,000000379476.jpg,485x640,1,0.756217,0,0,FP,yolov8l_bsz4.ms,162.25,114.00,0,276.25,1,Idle,3.99,40.00,,fused
293794,000000293794.jpg,428x640,1,0.756137,1,1,TP,yolov8l_bsz4.ms,162.25,114.00,0,276.25,1,Idle,3.99,40.00,,fused
89697,000000089697.jpg,640x429,1,0.755845,1,1,TP,yolov8l_bsz4.ms,160.25,113.75,0,274.00,1,Idle,3.98,40.00,,fused
125472,000000125472.jpg,427x640,1,0.755171,1,1,TP,yolov8l_bsz4.ms,160.25,113.75,0,274.00,1,Idle,3.98,40.00,,fused
279927,000000279927.jpg,640x442,1,0.754838,1,1,TP,yolov8l_bsz4.ms,160.25,113.75,0,274.00,1,Idle,3.98,40.00,,fused
33638,000000033638.jpg,425x640,1,0.754675,1,1,TP,yolov8l_bsz4.ms,160.25,113.75,0,274.00,1,Idle,3.98,40.00,,fused
254016,000000254016.jpg,480x640,1,0.754506,1,1,TP,yolov8l_bsz4.ms,158.75,116.25,0,275.00,1,Idle,4.08,40.00,,fused
192904,000000192904.jpg,640x436,1,0.753788,0,0,FP,yolov8l_bsz4.ms,158.75,116.25,0,275.00,1,Idle,4.08,40.00,,fused
343934,000000343934.jpg,640x480,1,0.753715,0,0,FP,yolov8l_bsz4.ms,158.75,116.25,0,275.00,1,Idle,4.08,40.00,,fused
455597,000000455597.jpg,640x446,1,0.753356,1,1,TP,yolov8l_bsz4.ms,158.75,116.25,0,275.00,1,Idle,4.08,40.00,,fused
215778,000000215778.jpg,640x427,1,0.752651,0,0,FP,yolov8l_bsz4.ms,157.50,116.25,0,273.75,1,Idle,4.13,40.00,,fused
531495,000000531495.jpg,640x438,1,0.752479,0,0,FP,yolov8l_bsz4.ms,157.50,116.25,0,273.75,1,Idle,4.13,40.00,,fused
136334,000000136334.jpg,640x480,1,0.752109,1,1,TP,yolov8l_bsz4.ms,157.50,116.25,0,273.75,1,Idle,4.13,40.00,,fused
135902,000000135902.jpg,640x425,1,0.751995,1,1,TP,yolov8l_bsz4.ms,157.50,116.25,0,273.75,1,Idle,4.13,40.00,,fused
82846,000000082846.jpg,640x454,1,0.751953,0,0,FP,yolov8l_bsz4.ms,161.50,117.00,0,278.50,1,Idle,4.14,40.00,,fused
40083,000000040083.jpg,500x333,1,0.751927,1,1,TP,yolov8l_bsz4.ms,161.50,117.00,0,278.50,1,Idle,4.14,40.00,,fused
330396,000000330396.jpg,500x375,1,0.751810,1,1,TP,yolov8l_bsz4.ms,161.50,117.00,0,278.50,1,Idle,4.14,40.00,,fused
166768,000000166768.jpg,426x640,1,0.751805,1,1,TP,yolov8l_bsz4.ms,161.50,117.00,0,278.50,1,Idle,4.14,40.00,,fused
329319,000000329319.jpg,428x640,1,0.751784,0,0,FP,yolov8l_bsz4.ms,159.75,101.50,0,261.25,1,Idle,1.52,40.00,,fused
419601,000000419601.jpg,500x329,1,0.751556,0,0,FP,yolov8l_bsz4.ms,159.75,101.50,0,261.25,1,Idle,1.52,40.00,,fused
460841,000000460841.jpg,500x375,1,0.750750,1,1,TP,yolov8l_bsz4.ms,159.75,101.50,0,261.25,1,Idle,1.52,40.00,,fused
431848,000000431848.jpg,378x640,1,0.750433,1,1,TP,yolov8l_bsz4.ms,159.75,101.50,0,261.25,1,Idle,1.52,40.00,,fused
107339,000000107339.jpg,240x180,1,0.749358,1,1,TP,yolov8l_bsz4.ms,159.50,115.50,0,275.00,1,Idle,3.30,40.00,,fused
520910,000000520910.jpg,427x640,1,0.749282,1,1,TP,yolov8l_bsz4.ms,159.50,115.50,0,275.00,1,Idle,3.30,40.00,,fused
196754,000000196754.jpg,375x500,1,0.749270,0,0,FP,yolov8l_bsz4.ms,159.50,115.50,0,275.00,1,Idle,3.30,40.00,,fused
